"dataElement","period","orgUnit","categoryOptionCombo","attributeOptionCombo","value","storedBy","created","lastUpdated","followUp","comment"
"MZYkGxCV6RA","2016Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","true","Melvinfania","2016-04-19T10:50:01.210+0000","2016-04-19T10:50:01.208+0000",FALSE,NA
"zzHaQVGkRPA","2016Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","true","Melvinfania","2016-04-19T10:50:02.035+0000","2016-04-19T10:50:02.033+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","true","Melvinfania","2016-04-19T10:50:03.561+0000","2016-04-19T10:50:03.559+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","12","Melvinfania","2016-04-19T10:50:24.767+0000","2016-04-19T10:50:24.765+0000",FALSE,NA
"oXdtI8X8dlF","2016Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","1","Melvinfania","2016-04-19T10:50:27.481+0000","2016-04-19T10:50:27.479+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","12","Melvinfania","2016-04-19T10:50:30.925+0000","2016-04-19T10:50:30.924+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","1","Melvinfania","2016-04-19T10:50:33.765+0000","2016-04-19T10:50:33.763+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","10","Melvinfania","2016-04-19T10:50:41.198+0000","2016-04-19T10:50:41.196+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","10","Melvinfania","2016-04-19T10:50:44.710+0000","2016-04-19T10:50:44.708+0000",FALSE,NA
"TDddJVYg8E4","2016Q3","xIAgcvuyR4F","wGxoultJedR","wGxoultJedR","true","clarence","2016-11-18T10:30:30.733+0000","2016-11-18T10:30:30.731+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","Sq7hdSXEu1e","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T12:22:26.169+0000","2017-01-31T12:22:26.165+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","MiyfRJ8cC4A","wGxoultJedR","wGxoultJedR","15","Elijah Joe","2017-01-31T11:36:33.697+0000","2017-01-31T11:36:33.692+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","IYyuT1t5dNs","wGxoultJedR","wGxoultJedR","26","Elijah Joe","2017-01-31T11:39:58.647+0000","2017-01-31T11:39:58.643+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","Ay1boxzpG8S","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T11:47:39.061+0000","2017-01-31T11:47:39.058+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","XZ3YVfYitIe","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T11:49:03.014+0000","2017-01-31T11:49:03.009+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","XZ3YVfYitIe","wGxoultJedR","wGxoultJedR","14","Elijah Joe","2017-01-31T11:49:23.855+0000","2017-01-31T11:49:23.853+0000",FALSE,NA
"NNeNhVfGCb7","2016Q4","XZ3YVfYitIe","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-01-31T11:49:31.178+0000","2017-01-31T11:49:31.176+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","XZ3YVfYitIe","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T11:49:38.231+0000","2017-01-31T11:49:38.228+0000",FALSE,NA
"NNeNhVfGCb7","2016Q4","Tw9IVu5FpvY","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-01-31T11:59:07.830+0000","2017-01-31T11:59:07.828+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","fqM3hXH0jGi","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T12:04:16.311+0000","2017-01-31T12:04:16.309+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","H7O8tRXY5Og","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T12:24:47.553+0000","2017-01-31T12:24:47.551+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","H7O8tRXY5Og","wGxoultJedR","wGxoultJedR","17","Elijah Joe","2017-01-31T12:25:20.349+0000","2017-01-31T12:25:20.342+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","u6mieXuWsY7","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T12:42:33.630+0000","2017-01-31T12:42:33.628+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","u6mieXuWsY7","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T12:42:36.812+0000","2017-01-31T12:42:36.806+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","IYyuT1t5dNs","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T11:39:24.445+0000","2017-01-31T11:39:24.443+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","Tw9IVu5FpvY","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-01-31T11:59:09.642+0000","2017-01-31T11:59:09.641+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","Tw9IVu5FpvY","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T11:59:11.524+0000","2017-01-31T11:59:11.522+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","Tw9IVu5FpvY","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T11:59:12.247+0000","2017-01-31T11:59:12.246+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T12:09:37.499+0000","2017-01-31T12:09:37.496+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","hl2oqCvFA40","wGxoultJedR","wGxoultJedR","23","Elijah Joe","2017-01-31T12:27:58.468+0000","2017-01-31T12:27:58.466+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","KU6UMjsI6iD","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T12:31:50.975+0000","2017-01-31T12:31:50.971+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","btj3jwR5u0z","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T12:34:15.574+0000","2017-01-31T12:34:15.573+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","SjxYcmCwaou","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T12:40:10.423+0000","2017-01-31T12:40:10.413+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","SjxYcmCwaou","wGxoultJedR","wGxoultJedR","15","Elijah Joe","2017-01-31T12:41:31.947+0000","2017-01-31T12:41:31.945+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","u6mieXuWsY7","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-01-31T12:42:40.800+0000","2017-01-31T12:42:40.794+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","jFWw2n3XmwW","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T12:15:55.284+0000","2017-01-31T12:15:55.282+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","jFWw2n3XmwW","wGxoultJedR","wGxoultJedR","21","Elijah Joe","2017-01-31T12:17:25.816+0000","2017-01-31T12:18:09.778+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","jFWw2n3XmwW","wGxoultJedR","wGxoultJedR","12","Elijah Joe","2017-01-31T12:17:51.501+0000","2017-01-31T12:18:15.073+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","Sq7hdSXEu1e","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T12:21:34.042+0000","2017-01-31T12:21:34.040+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","hl2oqCvFA40","wGxoultJedR","wGxoultJedR","27","Elijah Joe","2017-01-31T12:28:18.213+0000","2017-01-31T12:28:18.197+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","DUaZcVU3XKE","wGxoultJedR","wGxoultJedR","8","Elijah Joe","2017-01-31T12:39:10.826+0000","2017-01-31T12:39:10.823+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","SP86u5Y3H0g","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T11:51:18.517+0000","2017-01-31T11:51:18.515+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","SP86u5Y3H0g","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T11:51:47.903+0000","2017-01-31T11:51:47.899+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","SP86u5Y3H0g","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T11:51:51.821+0000","2017-01-31T11:51:51.812+0000",FALSE,NA
"NNeNhVfGCb7","2016Q4","SP86u5Y3H0g","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-01-31T11:51:54.622+0000","2017-01-31T11:51:54.620+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","fqM3hXH0jGi","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T12:03:59.270+0000","2017-01-31T12:03:59.269+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","Sq7hdSXEu1e","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T12:21:35.977+0000","2017-01-31T12:21:35.975+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","KegtyyvOmFL","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T11:19:37.448+0000","2017-01-31T11:19:37.446+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","KegtyyvOmFL","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T11:19:38.650+0000","2017-01-31T11:19:38.647+0000",FALSE,NA
"NNeNhVfGCb7","2016Q4","TyzOxZe9D3K","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-01-31T11:33:17.150+0000","2017-01-31T11:33:17.147+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","fqM3hXH0jGi","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T12:04:00.180+0000","2017-01-31T12:04:00.178+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","fqM3hXH0jGi","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T12:04:19.257+0000","2017-01-31T12:04:19.255+0000",FALSE,NA
"NNeNhVfGCb7","2016Q4","fqM3hXH0jGi","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-01-31T12:04:22.219+0000","2017-01-31T12:04:22.217+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T12:09:41.391+0000","2017-01-31T12:09:41.390+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T12:10:49.563+0000","2017-01-31T12:10:49.560+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","ZBEJqMA31cA","wGxoultJedR","wGxoultJedR","12","Elijah Joe","2017-01-31T11:50:38.906+0000","2017-01-31T11:50:38.902+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","SP86u5Y3H0g","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-01-31T11:51:59.151+0000","2017-01-31T11:51:59.149+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","PpWf33Dka6v","wGxoultJedR","wGxoultJedR","13","Elijah Joe","2017-01-31T11:54:07.243+0000","2017-01-31T11:54:07.238+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","Tw9IVu5FpvY","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:54:50.650+0000","2017-01-31T11:54:50.648+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","jFWw2n3XmwW","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T12:16:10.662+0000","2017-01-31T12:16:10.659+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","jFWw2n3XmwW","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-01-31T12:17:46.711+0000","2017-01-31T12:17:46.709+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","u6mieXuWsY7","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T12:42:44.702+0000","2017-01-31T12:42:56.258+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","u6mieXuWsY7","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T12:42:54.352+0000","2017-01-31T12:42:58.648+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","KegtyyvOmFL","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T11:11:50.045+0000","2017-01-31T11:11:50.041+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","KegtyyvOmFL","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:11:58.365+0000","2017-01-31T11:11:58.362+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","KegtyyvOmFL","wGxoultJedR","wGxoultJedR","5","Elijah Joe","2017-01-31T11:13:09.911+0000","2017-01-31T11:26:22.814+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","TyzOxZe9D3K","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:30:34.402+0000","2017-01-31T11:30:34.398+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","IYyuT1t5dNs","wGxoultJedR","wGxoultJedR","26","Elijah Joe","2017-01-31T11:39:53.635+0000","2017-01-31T11:39:53.633+0000",FALSE,NA
"NNeNhVfGCb7","2016Q4","IYyuT1t5dNs","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-01-31T11:45:44.355+0000","2017-01-31T11:45:44.354+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","IYyuT1t5dNs","wGxoultJedR","wGxoultJedR","24","Elijah Joe","2017-01-31T11:46:08.708+0000","2017-01-31T11:46:08.706+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","Ay1boxzpG8S","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T11:48:22.920+0000","2017-01-31T11:48:22.917+0000",FALSE,NA
"NNeNhVfGCb7","2016Q4","Ay1boxzpG8S","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-01-31T11:48:26.371+0000","2017-01-31T11:48:26.367+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","Ay1boxzpG8S","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-01-31T11:48:28.976+0000","2017-01-31T11:48:28.973+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","XZ3YVfYitIe","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:49:05.453+0000","2017-01-31T11:49:05.450+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","XZ3YVfYitIe","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:49:06.822+0000","2017-01-31T11:49:06.819+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","XZ3YVfYitIe","wGxoultJedR","wGxoultJedR","14","Elijah Joe","2017-01-31T11:49:28.887+0000","2017-01-31T11:49:28.885+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","XZ3YVfYitIe","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T11:49:38.800+0000","2017-01-31T11:49:38.797+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","ZBEJqMA31cA","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-01-31T11:50:48.161+0000","2017-01-31T11:50:48.159+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","ZBEJqMA31cA","wGxoultJedR","wGxoultJedR","6","Elijah Joe","2017-01-31T11:50:50.426+0000","2017-01-31T11:50:50.421+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","fqM3hXH0jGi","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T12:03:57.207+0000","2017-01-31T12:03:57.205+0000",FALSE,NA
"NNeNhVfGCb7","2016Q4","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-01-31T12:10:56.419+0000","2017-01-31T12:10:56.416+0000",FALSE,NA
"hMrmLOEq8d1","2016Q4","Tw9IVu5FpvY","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T12:02:52.075+0000","2017-01-31T12:20:13.546+0000",FALSE,"Stock out in 14 days in October 2016"
"ZjX6dK8ZNm4","2016Q4","Sq7hdSXEu1e","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-01-31T12:22:33.567+0000","2017-01-31T12:22:33.562+0000",FALSE,NA
"NNeNhVfGCb7","2016Q4","H7O8tRXY5Og","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-01-31T12:25:22.326+0000","2017-01-31T12:25:22.317+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","KegtyyvOmFL","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:12:01.167+0000","2017-01-31T11:12:01.164+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","TyzOxZe9D3K","wGxoultJedR","wGxoultJedR","14","Elijah Joe","2017-01-31T11:30:56.538+0000","2017-01-31T11:30:56.533+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","fqM3hXH0jGi","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-01-31T12:04:24.119+0000","2017-01-31T12:04:24.116+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","fqM3hXH0jGi","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-01-31T12:04:25.858+0000","2017-01-31T12:04:25.857+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","fqM3hXH0jGi","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-01-31T12:04:26.563+0000","2017-01-31T12:04:26.561+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T12:10:53.808+0000","2017-01-31T12:10:53.800+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","KU6UMjsI6iD","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T12:31:14.742+0000","2017-01-31T12:31:14.740+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","KU6UMjsI6iD","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T12:31:49.865+0000","2017-01-31T12:31:49.860+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","SjxYcmCwaou","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-01-31T12:41:36.096+0000","2017-01-31T12:41:36.094+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","SjxYcmCwaou","wGxoultJedR","wGxoultJedR","12","Elijah Joe","2017-01-31T12:41:38.134+0000","2017-01-31T12:41:38.132+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","KegtyyvOmFL","wGxoultJedR","wGxoultJedR","5","Elijah Joe","2017-01-31T11:14:04.271+0000","2017-01-31T11:26:13.601+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","TyzOxZe9D3K","wGxoultJedR","wGxoultJedR","14","Elijah Joe","2017-01-31T11:33:11.959+0000","2017-01-31T11:33:11.957+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","MiyfRJ8cC4A","wGxoultJedR","wGxoultJedR","8","Elijah Joe","2017-01-31T11:36:00.786+0000","2017-01-31T11:36:00.784+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","MiyfRJ8cC4A","wGxoultJedR","wGxoultJedR","15","Elijah Joe","2017-01-31T11:36:32.276+0000","2017-01-31T11:36:32.272+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","Tw9IVu5FpvY","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T11:59:01.326+0000","2017-01-31T11:59:01.322+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","Tw9IVu5FpvY","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T11:59:04.347+0000","2017-01-31T11:59:04.345+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","H7O8tRXY5Og","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T12:24:41.839+0000","2017-01-31T12:24:41.836+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","H7O8tRXY5Og","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T12:24:46.931+0000","2017-01-31T12:24:46.928+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","H7O8tRXY5Og","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-01-31T12:25:26.301+0000","2017-01-31T12:25:26.299+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","hl2oqCvFA40","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T12:27:07.398+0000","2017-01-31T12:27:07.395+0000",FALSE,NA
"NNeNhVfGCb7","2016Q4","KegtyyvOmFL","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-01-31T11:17:49.231+0000","2017-01-31T11:17:49.229+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","KegtyyvOmFL","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-01-31T11:17:55.953+0000","2017-01-31T11:17:55.950+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","TyzOxZe9D3K","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:30:35.420+0000","2017-01-31T11:30:35.411+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T12:09:40.003+0000","2017-01-31T12:09:40.002+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","12","Elijah Joe","2017-01-31T12:12:02.022+0000","2017-01-31T12:12:02.014+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","Sq7hdSXEu1e","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T12:22:29.680+0000","2017-01-31T12:22:29.678+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","Sq7hdSXEu1e","wGxoultJedR","wGxoultJedR","11","Elijah Joe","2017-01-31T12:22:35.431+0000","2017-01-31T12:22:35.428+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","Sq7hdSXEu1e","wGxoultJedR","wGxoultJedR","11","Elijah Joe","2017-01-31T12:22:37.104+0000","2017-01-31T12:22:37.101+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","TyzOxZe9D3K","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T11:30:31.876+0000","2017-01-31T11:30:31.873+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","IYyuT1t5dNs","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-01-31T11:45:46.449+0000","2017-01-31T11:45:46.446+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","IYyuT1t5dNs","wGxoultJedR","wGxoultJedR","24","Elijah Joe","2017-01-31T11:46:07.328+0000","2017-01-31T11:46:07.324+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","ZBEJqMA31cA","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T11:50:12.978+0000","2017-01-31T11:50:12.976+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","ZBEJqMA31cA","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:50:15.090+0000","2017-01-31T11:50:15.083+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","SP86u5Y3H0g","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:51:25.287+0000","2017-01-31T11:51:25.285+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","SP86u5Y3H0g","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:51:26.606+0000","2017-01-31T11:51:26.604+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","PpWf33Dka6v","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:53:28.320+0000","2017-01-31T11:53:28.318+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","PpWf33Dka6v","wGxoultJedR","wGxoultJedR","7","Elijah Joe","2017-01-31T11:53:56.998+0000","2017-01-31T11:53:56.995+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","TyzOxZe9D3K","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-01-31T11:33:21.274+0000","2017-01-31T11:33:21.273+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","TyzOxZe9D3K","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T11:33:36.774+0000","2017-01-31T11:33:36.772+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","TyzOxZe9D3K","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T11:33:39.128+0000","2017-01-31T11:33:39.125+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","MiyfRJ8cC4A","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T11:35:33.969+0000","2017-01-31T11:35:33.967+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","MiyfRJ8cC4A","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:35:36.368+0000","2017-01-31T11:35:36.365+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","MiyfRJ8cC4A","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:35:37.785+0000","2017-01-31T11:35:37.783+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","MiyfRJ8cC4A","wGxoultJedR","wGxoultJedR","8","Elijah Joe","2017-01-31T11:36:07.718+0000","2017-01-31T11:36:07.715+0000",FALSE,NA
"NNeNhVfGCb7","2016Q4","MiyfRJ8cC4A","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-01-31T11:36:17.324+0000","2017-01-31T11:36:17.321+0000",FALSE,NA
"OkdjDuBoeN2","2016Q4","Ay1boxzpG8S","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-01-31T11:47:10.200+0000","2017-01-31T11:47:10.198+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","Ay1boxzpG8S","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:47:13.182+0000","2017-01-31T11:47:13.180+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","Ay1boxzpG8S","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-01-31T11:47:14.040+0000","2017-01-31T11:47:14.039+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","Ay1boxzpG8S","wGxoultJedR","wGxoultJedR","10","Elijah Joe","2017-01-31T11:48:31.392+0000","2017-01-31T11:48:31.388+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","hl2oqCvFA40","wGxoultJedR","wGxoultJedR","23","Elijah Joe","2017-01-31T12:27:55.004+0000","2017-01-31T12:27:54.998+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","MiyfRJ8cC4A","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-01-31T11:36:22.435+0000","2017-01-31T11:36:22.432+0000",FALSE,NA
